ts_name,compression,tol_used,error,SAX_2,oneD_SAX_2,ABBA_2,SAX_DTW,oneD_SAX_DTW,ABBA_DTW,SAX_2_diff,oneD_SAX_2_diff,ABBA_2_diff,SAX_DTW_diff,oneD_SAX_DTW_diff,ABBA_DTW_diff
Mallat_TRAIN.tsv_0,0.0625,0.05,0,6.918053517666938,10.674018673473153,32.29465666754301,5.5318614788869365,5.734519482235228,5.364680874822106,4.922820773969087,4.088726899975955,3.490871742522138,3.3472662575655496,3.135307636945996,1.0575611491105419
ShakeGestureWiimoteZ_TEST.tsv_0,0.1702127659574468,0.4,0,5.449171620864698,6.6003679782213736,12.755609388458346,4.258746878670111,5.1388968510537625,3.784695740680367,5.573067809101347,5.209911013884912,5.135765198739801,3.4838958979813177,3.2727710903550813,3.3306268787094315
ShakeGestureWiimoteZ_TRAIN.tsv_0,0.18421052631578946,0.2,0,5.923168738603489,7.9804634514040735,23.803274035177406,5.151557487540723,6.545978399608655,2.411323606283034,6.539960438547909,4.578452175717368,5.2606806769052925,5.239993020386325,3.48495641206908,2.3416465540468985
UWaveGestureLibraryZ_TEST.tsv_0,0.03492063492063492,0.05,0,4.024074023168828,6.7316682098704685,4.80779059137354,2.834364956415925,6.071449095695195,0.21016734640650755,1.5927973825189132,1.5132747725613016,0.5051741878453354,1.4833069716799754,1.4558956805903631,0.15168352683033098
UWaveGestureLibraryZ_TRAIN.tsv_0,0.031746031746031744,0.05,0,4.117380538488376,6.672529783553676,1.6368992344110604,3.608271640356809,6.1203995785768175,0.3004966504966616,1.8691715703730984,1.504875420891069,0.20779425391490972,1.8431277901278578,1.5045776696010214,0.12520428206486833
Beef_TRAIN.tsv_0,0.15531914893617021,0.05,0,5.792438843611597,10.349244912256289,33.47278986585616,5.441120001778395,9.09019632893366,1.6077299108842742,3.8789743114132116,3.871773798787266,2.9881273635973464,3.3687749234603825,3.180161800583039,1.5208297243911941
Beef_TEST.tsv_0,0.13191489361702127,0.05,0,4.713889056909169,9.482775424400574,21.751630563588442,4.273163295627678,8.194963676986225,3.2016563506091127,2.535372759296433,2.7861736821357486,1.6664229634148497,2.17241954976638,2.3856906323708995,0.7611205505500688
ScreenType_TRAIN.tsv_5,0.12916666666666668,0.05,0,6.6385358602765265,14.666997982827022,47.91173240810505,4.230153118635835,13.546246882635236,3.82459133697244,6.614112312727934,6.053585127368376,8.718655724429913,3.268456202755161,2.8768711916654848,0.5977060384081607
ScreenType_TEST.tsv_0,0.18055555555555555,0.15000000000000002,0,6.275404914624204,6.07629711994229,31.36097288473809,5.265691363248073,4.409275689224654,2.2349261308872057,5.845779850898651,5.1525007038598,6.446020643176591,3.4744402696551044,2.8408909710743377,2.22971092026609
DodgerLoopWeekend_TRAIN.tsv_1,0.1736111111111111,0.5,0,5.754593357375063,6.833740837069346,17.960356437471262,4.877563854544045,5.3143521178009605,5.150188909335573,7.9075859325917595,7.434581460331257,8.621416406165585,6.34350887817534,6.365770855739781,6.546239695629138
DodgerLoopWeekend_TEST.tsv_16,0.19791666666666666,0.5,0,6.026701987154869,6.830857930726155,18.342184812376203,5.346351856150918,5.326210192462139,4.6741189773874785,7.801067387679041,7.7252772276263775,8.807839977006278,6.335462613440697,6.421537741274656,6.335027103472252
Fish_TRAIN.tsv_0,0.0367170626349892,0.05,0,5.996593825211812,7.363112440313483,3.4330917383460022,5.706650555408679,3.036389566338389,0.6075391181400231,3.229381946120753,1.684476432950879,0.30659842630839323,3.1986096275479183,1.5844050330941577,0.1625056880291891
Fish_TEST.tsv_0,0.032397408207343416,0.05,0,6.675808234088693,5.747738200791013,4.498888866805764,6.215842496542656,3.0644786692483215,0.37565562443778144,3.4734171004675938,1.5843097254158902,0.39078958455299356,3.4565842866663257,1.5098846637448404,0.18135246171941943
Lightning7_TRAIN.tsv_0,0.18181818181818182,0.2,0,9.541635248252057,12.841445608979374,39.28879641079737,9.445462745925056,12.21527093739211,2.5936603232561364,6.118568321785608,6.034365771249014,7.772715185474161,5.05913762350879,5.015503479554667,3.980172388375352
Lightning7_TEST.tsv_0,0.16927899686520376,0.35000000000000003,0,10.558502094004192,12.10009964124074,20.49836402844764,10.404853431852956,11.367616277074548,3.697713666304502,13.095268993733624,13.732568142539662,18.884801602481378,12.819127993821734,12.547963762280126,5.066449172275816
Trace_TEST.tsv_0,0.12,0.05,0,3.4944700512780833,4.165162229762993,3.185054239273546,3.469485995450861,3.388505880034173,0.43723057433204127,1.5006938617663588,1.1545428310544616,0.8824304977910618,1.329925416764059,0.9483351393816021,0.5577906822041908
